 	Area	X	Y	Slice
1930	138	125.159	281.014	1
1931	95	423.447	350.468	1
1932	128	164.336	364.055	1
1933	113	471.482	416.748	1
1934	83	445.500	492.151	1
1935	109	297.858	514.950	1
1936	110	445.564	122.318	1
1937	130	486.608	166.969	1
1938	142	201	250.282	1
1939	121	354.178	276.756	1
1940	146	123.870	280.068	1
1941	92	419.543	352.891	1
1942	133	168.402	360.425	1
1943	119	472.836	417.122	1
1944	110	449.827	493.700	1
1945	106	304.443	513.104	1
1946	129	446.469	125.229	1
1947	139	489.191	165.299	1
1948	147	204.983	252.337	1
1949	135	351.796	270.863	1
1950	148	131.818	283.297	1
1951	112	419.188	356.089	1
1952	140	171.343	363.250	1
1953	124	474.927	416.976	1
1954	118	452.636	491.508	1
1955	120	302.250	514.142	1
1956	124	443.992	128.113	1
1957	144	492.889	166.590	1
1958	143	208.521	249.521	1
1959	134	351.560	267.821	1
1960	144	131.417	286.271	1
1961	114	414.930	358	1
1962	139	169.601	365.255	1
1963	125	474.116	421.620	1
1964	120	448.592	495.033	1
1965	122	300.197	515.213	1
1966	104	444.327	135.721	1
1967	128	494.125	164.953	1
1968	139	210.522	255.471	1
1969	118	350.542	270.025	1
1970	141	127.812	282.628	1
1971	87	413.075	358.799	1
1972	130	169.677	366.046	1
1973	108	470.954	420.944	1
1974	94	448.011	494.277	1
1975	106	297.981	512.217	1
1976	111	444.230	141.347	1
1977	137	494.675	167.880	1
1978	137	204.310	258.901	1
1979	116	350.966	274.879	1
1980	134	128.336	281.731	1
1981	84	413.369	358.607	1
1982	125	171.708	361.980	1
1983	110	468.527	419.136	1
1984	93	449.597	494.952	1
1985	99	296.348	511.439	1
1986	117	440.731	144.440	1
1987	130	490.392	169.077	1
1988	142	206.979	258.035	1
1989	129	355.105	275.663	1
1990	144	127.382	285.465	1
1991	137	174.858	363.412	1
1992	102	408.814	362.578	1
1993	119	471.382	415.853	1
1994	107	447.472	500.500	1
1995	108	296.935	515.306	1
1996	130	438.662	145.715	1
1997	145	489.955	170.197	1
1998	149	209.097	261.554	1
1999	148	131	282.703	1
2000	136	355.412	282.610	1
2001	141	174.996	362.514	1
2002	114	407.079	364.491	1
2003	123	471.907	412.386	1
2004	114	446.877	503.377	1
2005	121	300.847	518.442	1
2006	116	433.836	147.198	1
2007	135	497.656	172.581	1
2008	144	210.132	266.771	1
2009	140	133.564	278.307	1
2010	126	352.429	281.381	1
2011	102	411.098	357.353	1
2012	136	171.338	359.743	1
2013	126	470.135	411.698	1
2014	105	446.900	507.252	1
2015	111	302.005	520.653	1
2016	98	430.378	143.878	1
2017	122	495.861	177.549	1
2018	134	210.306	264.097	1
2019	137	132.011	279.580	1
2020	108	352.426	283.694	1
2021	127	170.453	356.925	1
2022	110	471.900	410.109	1
2023	85	444.582	510.735	1
2024	93	301.382	523.597	1
2025	111	427.032	145.266	1
2026	127	495.453	174.972	1
2027	139	215.975	265.299	1
2028	138	135.638	281.101	1
2029	119	355.139	289.189	1
2030	91	414.808	352.280	1
2031	129	169.833	357.593	1
2032	113	468.810	409.535	1
2033	97	445.366	513.974	1
2034	103	302.879	519.956	1
2035	123	425.654	144.533	1
2036	139	495.421	167.709	1
2037	143	212.542	273.500	1
2038	144	131.674	282.417	1
2039	130	355.823	293.823	1
2040	112	416.955	355.759	1
2041	137	169.938	358.916	1
2042	123	465.256	411.703	1
2043	115	439.213	515.813	1
2044	120	305.300	518.108	1
2045	124	426.129	140.935	1
2046	140	495.514	163.414	1
2047	143	214.542	274.500	1
2048	146	127.212	277.822	1
2049	129	359.329	295.872	1
2050	112	415.875	356.616	1
2051	137	174.529	357.303	1
2052	128	467.219	408.844	1
2053	120	305.850	514	1
2054	119	434.382	515.601	1
2055	110	420.518	140.245	1
2056	133	496.568	162.267	1
2057	135	129.367	275.856	1
2058	142	218.183	279.458	1
2059	118	359.966	301.212	1
2060	96	408.719	360.156	1
2061	128	174.742	361.758	1
2062	114	472.289	409.351	1
2063	111	307.887	516.869	1
2064	87	433.914	519.121	1
2065	96	416.833	137.781	1
2066	131	496.485	161.011	1
2067	136	129.757	276.978	1
2068	134	219.821	282.627	1
2069	112	362.250	299.839	1
2070	82	406.329	362.732	1
2071	123	171.988	366.646	1
2072	109	470.335	410.069	1
2073	89	309.354	515.197	1
2074	87	434.500	521.960	1
2075	113	416.296	139.084	1
2076	134	495.545	162.709	1
2077	143	128.892	277.087	1
2078	141	220.798	285.911	1
2079	127	363.020	303.571	1
2080	101	407.797	364.658	1
2081	132	172.985	368.583	1
2082	120	467.233	413.892	1
2083	112	306.179	515.571	1
2084	99	435.268	519.884	1
2085	120	415.200	136.867	1
2086	142	493.958	160.423	1
2087	147	131.636	280.990	1
2088	149	224.198	290.399	1
2089	133	369.575	307.718	1
2090	112	408.250	365.598	1
2091	145	172.314	371.562	1
2092	131	465.653	409.813	1
2093	121	300.202	519.368	1
2094	119	435.038	518.996	1
2095	117	412.902	137.842	1
2096	134	489.612	154.418	1
2097	147	130.037	280.167	1
2098	141	230.443	296.734	1
2099	121	367.674	308.310	1
2100	106	410.660	365.783	1
2101	139	171.478	371.478	1
2102	123	465.890	414.988	1
2103	111	433.626	520.131	1
2104	112	304	522.670	1
2105	106	412.783	137.057	1
2106	130	492.700	150.338	1
2107	139	127.385	283.155	1
2108	134	231.336	294.784	1
2109	117	364.491	306.500	1
2110	94	419.362	365.340	1
2111	125	171.212	371.700	1
2112	115	463.796	418.509	1
2113	97	301.892	520.603	1
2114	86	432.849	525.058	1
2115	106	412.726	131.330	1
2116	130	489.592	148.577	1
2117	140	129.357	277	1
2118	138	234.478	294.507	1
2119	119	366.332	307.239	1
2120	96	418.729	362.333	1
2121	127	176.224	375.720	1
2122	115	459.717	418.100	1
2123	102	302.843	518.931	1
2124	92	431.076	524.272	1
2125	120	407.542	127.650	1
2126	143	487.808	148.479	1
2127	148	125.020	281.054	1
2128	142	236.465	301.655	1
2129	129	365.694	312.864	1
2130	108	424.954	359.324	1
2131	137	180.996	377.996	1
2132	127	456.886	416.925	1
2133	119	301.525	518.088	1
2134	111	430.473	520.194	1
2135	127	406.846	129.366	1
2136	142	490.458	150.394	1
2137	146	126.370	283.623	1
2138	147	235.282	303.827	1
2139	134	366.403	315.634	1
2140	109	428.179	356.234	1
2141	136	183.581	377.640	1
2142	131	454.943	418.332	1
2143	120	301.592	514.667	1
2144	121	432.483	519.128	1
2145	112	411.205	126.884	1
2146	127	488.965	152.941	1
2147	140	122.179	287.407	1
2148	139	235.809	303.047	1
2149	124	364.806	316.137	1
2150	98	425.398	361.439	1
2151	129	186.888	373.531	1
2152	120	453.117	417.725	1
2153	113	302.040	516.987	1
2154	97	431.026	516.325	1
2155	101	413.144	123.589	1
2156	123	488.313	147.167	1
2157	139	118.773	287.550	1
2158	137	236.631	303.500	1
2159	112	367.321	316.723	1
2160	84	426.143	364.286	1
2161	123	187.191	373.841	1
2162	109	454.711	413.839	1
2163	85	430.382	512.935	1
2164	91	302.148	522.148	1
2165	123	413.118	129.679	1
2166	130	490.023	143.477	1
2167	143	121.549	285.745	1
2168	142	237.127	312.127	1
2169	128	366.297	319.453	1
2170	106	428.821	360.651	1
2171	137	188.004	369.361	1
2172	125	451.220	412.404	1
2173	107	429.547	512.407	1
2174	119	305.971	525.853	1
2175	125	410.428	131.972	1
2176	143	485.535	143.276	1
2177	149	121.044	285.205	1
2178	145	237.734	314.562	1
2179	127	374.571	320.185	1
2180	114	432.816	361.228	1
2181	139	189.673	369.155	1
2182	134	453.112	411.052	1
2183	122	429.631	511.016	1
2184	124	307.548	533.484	1
2185	119	408.450	131.248	1
2186	136	485.588	140.397	1
2187	145	120.417	281.169	1
2188	140	238.071	317.814	1
2189	131	372.714	326.011	1
2190	107	435.921	357.220	1
2191	138	187.507	368.558	1
2192	126	457.635	411.659	1
2193	112	426.259	509.277	1
2194	110	307.682	537.400	1
2195	99	403.843	132.308	1
2196	128	483.094	137.836	1
2197	137	121.376	281.493	1
2198	136	233.904	319.669	1
2199	122	376.451	326.107	1
2200	125	187.380	371.716	1
2201	111	456.734	410.014	1
2202	88	424.534	507.080	1
2203	97	308.706	535.046	1
2204	99	404.753	130.419	1
2205	124	483.750	134.024	1
2206	140	118.143	288.879	1
2207	134	235.239	319.537	1
2208	120	375.242	327.400	1
2209	94	428.521	354.957	1
2210	128	189.461	371.266	1
2211	112	455.357	414.946	1
2212	93	420.833	505.425	1
2213	100	306.010	539.350	1
2214	125	408.556	128.524	1
2215	137	483.303	132.281	1
2216	149	116.185	287.721	1
2217	148	236.088	318.926	1
2218	133	373.477	321.786	1
2219	114	426.807	355.860	1
2220	137	192.237	373.354	1
2221	125	456.548	420.044	1
2222	116	421.517	504.526	1
2223	120	302.992	538.108	1
2224	122	408.033	131.836	1
2225	139	485.428	134.442	1
2226	148	114.108	291.520	1
2227	142	238.232	319.176	1
2228	135	373.115	322.774	1
2229	112	426.455	358.196	1
2230	142	195.049	373.423	1
2231	128	453.852	420.031	1
2232	119	421.139	506.046	1
2233	125	294.556	535.260	1
2234	131	484.340	133.141	1
2235	105	401.576	134.014	1
2236	137	113.763	291.361	1
2237	137	242.332	320.588	1
2238	124	376.169	322.234	1
2239	90	425.633	358.611	1
2240	131	199.538	377.569	1
2241	116	451.526	421.966	1
2242	108	421.222	503.157	1
2243	104	289.933	533.452	1
2244	127	484.193	129.492	1
2245	94	399.532	132.926	1
2246	135	116.226	291.359	1
2247	130	242.977	320.415	1
2248	116	373.103	322.302	1
2249	88	422.614	356.341	1
2250	118	202.839	379.059	1
2251	115	454.613	419.187	1
2252	87	419.052	502.121	1
2253	89	286.478	533.770	1
2254	114	401.965	131.325	1
2255	141	116.294	287.550	1
2256	142	242.894	317.507	1
2257	125	370.324	322.684	1
2258	102	419.529	357.275	1
2259	133	203.372	380.237	1
2260	113	455.518	420.473	1
2261	104	419.606	502.712	1
2262	109	286.711	531.766	1
2263	142	486.838	126.380	1
2264	152	404.250	134.553	1
2265	147	116.432	288.813	1
2266	143	245.367	313.598	1
2267	138	371.587	324.478	1
2268	113	419.128	357.827	1
2269	137	206.339	382.047	1
2270	128	459.273	415.172	1
2271	121	420.657	503.616	1
2272	122	284.098	533.270	1
2273	135	484.419	123.841	1
2274	120	405.500	135.133	1
2275	144	113.257	286.674	1
2276	145	245.176	311.155	1
2277	135	374.226	324.396	1
2278	103	415.209	356.587	1
2279	132	206.689	384.280	1
2280	125	462.356	408.812	1
2281	114	419.886	500.632	1
2282	114	279.018	536.561	1
2283	127	483.020	126.791	1
2284	113	406.022	134.358	1
2285	133	114.680	284.921	1
2286	134	245.396	319	1
2287	114	373.904	322.175	1
2288	86	409.209	355.442	1
2289	128	204.164	382.883	1
2290	110	460.018	406.482	1
2291	93	417.392	502.575	1
2292	101	278.738	538.243	1
2293	127	479.437	128.343	1
2294	106	409.226	131.009	1
2295	137	107.223	283.697	1
2296	134	249.694	318.627	1
2297	115	372.909	319.074	1
2298	87	409.374	358.132	1
2299	126	206.698	383.929	1
2300	113	458.279	409.403	1
2301	94	416.872	501.287	1
2302	99	281.652	535.641	1
2303	120	408.183	127.092	1
2304	139	476.586	131.421	1
2305	146	108.938	281.240	1
2306	139	255.133	320.673	1
2307	131	372.378	320.248	1
2308	109	409.913	353.766	1
2309	137	205.434	380.653	1
2310	126	461.556	409.889	1
2311	115	413.935	496.004	1
2312	113	281.588	533.960	1
2313	125	407.684	125.652	1
2314	143	480.220	131.591	1
2315	152	108.046	276.928	1
2316	132	370.848	320.265	1
2317	141	256.649	323.713	1
2318	106	400.566	353.651	1
2319	138	210.254	380.203	1
2320	126	462.151	409.921	1
2321	116	412.552	497.612	1
2322	125	279.500	531.204	1
2323	110	409.591	122.645	1
2324	134	481.246	131.701	1
2325	143	104.885	276.255	1
2326	142	258.725	320.296	1
2327	121	368.616	323.062	1
2328	97	393.974	351.407	1
2329	130	207.569	383.062	1
2330	121	464.252	409.219	1
2331	99	415.338	497.268	1
2332	103	278.432	531.248	1
2333	109	411.280	119.885	1
2334	122	483.803	132.443	1
2335	139	103.471	274.651	1
2336	113	365.438	318.270	1
2337	135	259.359	323.744	1
2338	91	386.159	348.907	1
2339	119	206.055	389.845	1
2340	112	460.911	410.295	1
2341	86	414.651	495.628	1
2342	96	273.688	524.438	1
2343	114	411.728	120.982	1
2344	131	485.935	136.279	1
2345	142	108.690	271.317	1
2346	126	362.722	316.167	1
2347	139	262.759	326.493	1
2348	105	385.119	350.967	1
2349	131	209.553	389.065	1
2350	121	460.913	408.690	1
2351	107	416.248	496.341	1
2352	109	273.106	518.509	1
2353	120	413.250	119.033	1
2354	139	484.565	133.565	1
2355	151	107.003	269.930	1
2356	132	357.485	314.614	1
2357	139	261.601	327.694	1
2358	106	383.915	349.340	1
2359	135	205.485	389.033	1
2360	129	463.283	409.438	1
2361	120	418.067	498	1
2362	121	275.855	518.748	1
2363	115	409.822	121.030	1
2364	134	481.388	139.761	1
2365	145	105.341	267.431	1
2366	124	355.661	314.234	1
2367	141	262.301	327.911	1
2368	107	381.846	346.089	1
2369	134	204.649	387.321	1
2370	126	459.635	408.778	1
2371	109	414.206	502.289	1
2372	113	273.482	519.243	1
2373	103	403.238	117.461	1
2374	138	478.399	137.826	1
2375	139	101.385	267.536	1
2376	115	355.787	314.596	1
2377	134	266.522	329.418	1
2378	86	380.651	343.477	1
2379	125	204.308	386.340	1
2380	114	459.632	410.886	1
2381	93	414.231	498.726	1
2382	96	274.615	519.583	1
2383	112	405.714	115.446	1
2384	131	478.706	138.134	1
2385	145	101.079	260.514	1
2386	119	352.214	315.550	1
2387	137	265.748	331.434	1
2388	88	385.636	342.216	1
2389	123	207.695	388.118	1
2390	114	463.289	414.333	1
2391	94	413.606	496.234	1
2392	105	279.138	518.967	1
2393	120	407.200	116.017	1
2394	139	481.112	135.378	1
2395	151	99.169	259.195	1
2396	131	358.958	314.271	1
2397	141	268.507	333.535	1
2398	104	387.692	343	1
2399	138	212.551	384.558	1
2400	126	462.405	414.040	1
2401	115	412.683	494.726	1
2402	119	283.088	524.139	1
2403	126	408.206	118.317	1
2404	140	480.386	133.129	1
2405	151	98.036	257.897	1
2406	133	358.673	305.718	1
2407	139	270.896	339.277	1
2408	118	389.212	341.653	1
2409	136	217.449	386.544	1
2410	126	464.151	414.960	1
2411	119	413.718	493.584	1
2412	119	288.971	525.878	1
2413	106	405.660	120.962	1
2414	132	476.515	134.061	1
2415	142	99.852	258.246	1
2416	123	358.272	301.939	1
2417	132	272.038	341.561	1
2418	97	389.149	342.345	1
2419	130	219.792	385.677	1
2420	120	464.450	411.917	1
2421	102	411.039	498.275	1
2422	101	286.827	520.292	1
2423	99	404.187	126.742	1
2424	125	479.124	134.876	1
2425	139	98.888	261.227	1
2426	116	355.905	302.009	1
2427	129	279.112	336.376	1
2428	82	387.878	349.439	1
2429	119	221.693	386.290	1
2430	110	461.436	413.436	1
2431	87	410.109	500.799	1
2432	89	282.208	517.275	1
2433	112	407.116	129.232	1
2434	128	475.883	136.797	1
2435	148	94.142	255.946	1
2436	120	354	304.158	1
2437	132	279.061	337.167	1
2438	101	388.441	355.104	1
2439	133	218.102	387.440	1
2440	121	463.062	413.839	1
2441	106	412.575	494.783	1
2442	111	279.401	514.077	1
2443	125	409.364	129.140	1
2444	141	483.791	137.273	1
2445	154	95.714	260.305	1
2446	130	349.369	301.908	1
2447	145	276.314	339.052	1
2448	113	389.597	350.704	1
2449	142	215.197	387.458	1
2450	129	463.461	415.159	1
2451	121	416.566	490.888	1
2452	122	286.779	518.090	1
2453	123	408.037	124.793	1
2454	139	481.694	135.435	1
2455	150	92.160	265.820	1
2456	125	346.268	302.092	1
2457	137	281.639	338.383	1
2458	103	389.374	351.743	1
2459	137	217.201	387.259	1
2460	125	459.524	413.716	1
2461	111	417.005	490.203	1
2462	116	293.552	517.905	1
2463	97	412.861	121.314	1
2464	129	479.694	133.996	1
2465	142	92.563	266.458	1
2466	111	345.113	299.086	1
2467	136	280.868	332.985	1
2468	94	394.138	352.064	1
2469	128	217.570	385.641	1
2470	113	459.013	413.730	1
2471	95	417.879	486.700	1
2472	96	296.448	513.229	1
2473	102	415.245	124.373	1
2474	128	478.562	131.820	1
2475	137	93.383	264.566	1
2476	113	347.978	295.385	1
2477	126	286.389	339.365	1
2478	86	391.477	354.907	1
2479	125	217.684	388.012	1
2480	112	456.634	414.777	1
2481	94	422.564	485.766	1
2482	101	294.946	511.530	1
2483	139	477.205	124.313	1
2484	120	414.917	125.425	1
2485	148	89.703	264.209	1
2486	128	345.820	298.344	1
2487	136	287.985	339.684	1
2488	109	391.041	354.179	1
2489	137	216.478	384.522	1
2490	121	455.318	416.079	1
2491	117	422.115	484.030	1
2492	123	299.370	509.720	1
2493	142	473.021	124.373	1
2494	133	416.192	126.154	1
2495	150	89.360	266.240	1
2496	132	341.508	298.598	1
2497	138	293.457	338.304	1
2498	110	391.655	356.973	1
2499	135	221.619	382.456	1
2500	129	459.539	414.787	1
2501	124	421.581	486.831	1
2502	127	300.618	511.555	1
2503	115	417.909	119.752	1
2504	134	474.201	120.619	1
2505	147	87.133	269.588	1
2506	122	340.967	300.533	1
2507	134	296.104	337.388	1
2508	95	388.184	361.879	1
2509	129	221.678	387.453	1
2510	117	463.774	412.936	1
2511	113	421.934	488.270	1
2512	107	297.126	514.612	1
2513	123	477.736	123.907	1
2514	95	418.837	125.047	1
2515	140	87.521	270.193	1
2516	120	338.758	298.050	1
2517	126	297.730	330.270	1
2518	85	383.676	362.782	1
2519	111	219.257	385.437	1
2520	107	464.930	416.762	1
2521	87	424.431	489.948	1
2522	99	297.086	511.601	1
2523	134	479.015	122.843	1
2524	113	420.181	127.765	1
2525	146	89.781	269.788	1
2526	122	332.361	299.287	1
2527	137	293.296	330.996	1
2528	101	381.550	366.441	1
2529	132	218.341	380.364	1
2530	113	463.252	419.916	1
2531	107	429.808	486.584	1
2532	106	295.802	511.406	1
2533	140	475.971	121.529	1
2534	119	420.693	128.685	1
2535	149	96.346	269.111	1
2536	131	332.408	295.202	1
2537	137	292.785	330.084	1
2538	113	380.004	364.279	1
2539	139	221.457	379.162	1
2540	127	463.343	417.902	1
2541	120	427.792	488.992	1
2542	123	296.419	508.752	1
2543	121	418.913	125.103	1
2544	149	95.124	267.480	1
2545	133	330.658	297.605	1
2546	140	292.421	330.586	1
2547	110	379.764	365.309	1
2548	135	222.544	383.485	1
2549	126	465.198	418.516	1
2550	119	426.071	490.929	1
2551	121	295.913	508.054	1
2552	131	474.744	121.920	1
2553	102	416.931	124.863	1
2554	146	93.863	265.623	1
2555	118	334.525	298.136	1
2556	137	297.179	331.792	1
2557	86	383.500	367.221	1
2558	127	227.815	382.524	1
2559	112	470.375	422.875	1
2560	92	423.891	490.163	1
2561	98	291.684	510.592	1
2562	132	472.402	121.333	1
2563	105	422.005	126.652	1
2564	142	95.873	262.366	1
2565	111	335.167	297.455	1
2566	132	300.644	327.136	1
2567	86	388.791	361.884	1
2568	119	226.929	386.592	1
2569	111	473.347	424.599	1
2570	98	422.316	492.857	1
2571	98	291.122	507.857	1
2572	134	469.612	122.313	1
2573	119	421.349	132.618	1
2574	148	94.466	262.304	1
2575	126	335.929	298.794	1
2576	141	303.032	326.805	1
2577	101	383.787	361.431	1
2578	134	225.604	386.127	1
2579	123	475.093	421.695	1
2580	116	423.043	499.362	1
2581	119	290.063	506.853	1
2582	141	470.571	126.401	1
2583	127	421.256	129.020	1
2584	150	94.987	264.313	1
2585	133	335.259	300.673	1
2586	139	302.227	324.644	1
2587	111	388.950	367.797	1
2588	137	226.230	382.157	1
2589	122	478.180	420.352	1
2590	119	421.021	499.172	1
2591	123	287.695	506.289	1
2592	133	464.801	127.357	1
2593	113	421.084	130.942	1
2594	144	100.201	266.556	1
2595	121	333.368	302.632	1
2596	130	302.538	322.369	1
2597	99	389.742	366.955	1
2598	126	228.524	382	1
2599	118	475.475	417.398	1
2600	105	418.995	498.052	1
2601	110	284.755	510.918	1
2602	100	425.430	128.860	1
2603	117	464.244	129.184	1
2604	143	101.206	265.577	1
2605	116	331.078	302	1
2606	125	305.196	326.668	1
2607	87	392.063	369.845	1
2608	110	227.636	376.227	1
2609	109	473.803	419.509	1
2610	91	419.489	495.456	1
2611	97	278.531	515.747	1
2612	105	425.833	129.929	1
2613	128	462.195	131.195	1
2614	147	102.262	265.405	1
2615	124	331.879	305.379	1
2616	133	312.410	329.523	1
2617	104	400.490	366.798	1
2618	132	225.689	377.273	1
2619	119	473.298	418.534	1
2620	112	423.339	490.357	1
2621	108	280.796	518.620	1
2622	141	461.500	129.585	1
2623	126	430.802	132.270	1
2624	149	101.614	266.815	1
2625	134	338.664	308.560	1
2626	140	309.600	328.671	1
2627	113	406.155	362.898	1
2628	139	225.097	378.795	1
2629	128	467.414	421.367	1
2630	118	425.712	492.212	1
2631	120	280.100	517.075	1
2632	139	466.723	127.291	1
2633	121	431.326	132.913	1
2634	149	101.534	266.909	1
2635	135	339.456	307.633	1
2636	140	307	324.779	1
2637	107	403.304	365.322	1
2638	134	224.134	377.373	1
2639	122	463.320	419.746	1
2640	114	424.053	493.798	1
2641	119	281.609	515.105	1
2642	126	468.024	123.476	1
2643	103	439.655	136.005	1
2644	139	104.457	268.550	1
2645	125	338.572	309.004	1
2646	126	308.968	330.508	1
2647	84	400.845	363.917	1
2648	123	225.630	374.817	1
2649	112	463.411	415.473	1
2650	100	421.530	493.800	1
2651	98	280.776	510.561	1
2652	119	476.769	123.609	1
2653	109	442.261	138.005	1
2654	137	107.405	267.405	1
2655	121	340.351	313.004	1
2656	126	312.484	331.857	1
2657	86	403.035	360.791	1
2658	117	221.107	377.286	1
2659	107	462.967	416.257	1
2660	97	422.655	495.933	1
2661	96	284.792	514.792	1
2662	138	482.254	119.254	1
2663	122	440.697	139.967	1
2664	142	109.423	265.606	1
2665	128	341.852	313.750	1
2666	136	315.485	332.397	1
2667	110	403.655	359.427	1
2668	135	219.626	380.344	1
2669	120	459.350	417.925	1
2670	111	422.779	493.140	1
2671	118	282.034	511.636	1
2672	131	444.844	142.324	1
2673	151	107.315	265.891	1
2674	134	339.828	313.381	1
2675	141	309.160	326.720	1
2676	114	400	360.263	1
2677	140	218.964	377.621	1
2678	131	458.469	419.492	1
2679	122	421.992	487.795	1
2680	124	278.935	519.065	1
2681	137	486.865	105.566	1
2682	119	441.189	144.945	1
2683	144	106.569	265.375	1
2684	121	340.079	320.161	1
2685	136	309.544	323.897	1
2686	96	398.073	364.562	1
2687	125	220.964	380.908	1
2688	116	456.431	416.603	1
2689	105	424.710	492.043	1
2690	110	282.564	519.964	1
2691	126	483.183	105.079	1
2692	100	443.690	147.230	1
2693	136	109.243	263.103	1
2694	112	338.080	316.259	1
2695	129	311.453	320.422	1
2696	82	402.378	366.805	1
2697	126	223.603	378.683	1
2698	112	456.286	416.312	1
2699	93	421.833	495.726	1
2700	91	283.764	523.731	1
2701	136	478.794	101.846	1
2702	111	442.410	149.158	1
2703	141	110.535	255.209	1
2704	121	340.153	317.310	1
2705	132	308.606	319.303	1
2706	89	403.691	368.298	1
2707	128	228.180	377.641	1
2708	117	455.098	417.885	1
2709	97	423.768	497.531	1
2710	101	285.302	526.946	1
2711	139	476.191	104.442	1
2712	125	443.516	146.628	1
2713	148	110.088	255.574	1
2714	140	309.721	317.679	1
2715	131	341.172	320.164	1
2716	116	402.112	369.810	1
2717	137	226.931	375.931	1
2718	126	456.175	419.111	1
2719	122	424.664	496.836	1
2720	117	286.645	528.560	1
2721	126	447.270	141.730	1
2722	148	110.939	253.486	1
2723	139	308.219	312.874	1
2724	133	342.718	318.635	1
2725	109	398.922	367.977	1
2726	136	226.765	376.331	1
2727	125	458.020	420.764	1
2728	120	427.742	496.242	1
2729	115	286.083	531.657	1
2730	134	475.060	106.522	1
2731	104	444.298	138.529	1
2732	139	114.665	254.342	1
2733	136	305.184	308.728	1
2734	119	343.601	318.273	1
2735	86	391.977	370.477	1
2736	123	227.988	376.337	1
2737	117	458.628	420.534	1
2738	101	423.916	492.391	1
2739	103	286.665	529.500	1
2740	123	472.622	105.760	1
2741	102	447.431	133.824	1
2742	137	112.310	253.478	1
2743	130	306.423	309.892	1
2744	114	345.807	317.439	1
2745	84	387.643	367.417	1
2746	120	224.050	379.308	1
2747	110	462.018	421.364	1
2748	85	427.312	494.394	1
2749	89	285.736	531.601	1
2750	144	474.778	111.542	1
2751	112	450.438	133.054	1
2752	138	110.420	255.739	1
2753	138	313.341	304.884	1
2754	123	343.500	316.329	1
2755	99	387.803	369.833	1
2756	134	217.873	383.455	1
2757	123	459.736	420.793	1
2758	107	425.575	495.762	1
2759	115	288.909	535.665	1
2760	139	478.248	115.378	1
2761	125	451.732	133.996	1
2762	150	110.767	254.727	1
2763	143	314.913	298.045	1
2764	130	341.415	318.154	1
2765	111	388.203	368.860	1
2766	141	218.599	386.918	1
2767	124	460.823	419.258	1
2768	124	423.323	495.734	1
2769	120	293.783	537.083	1
2770	131	477.347	117.179	1
2771	121	453.426	133.938	1
2772	147	112.105	255.344	1
2773	137	311.318	295.405	1
2774	125	340.812	318.044	1
2775	108	389.806	366.398	1
2776	127	217.067	379.106	1
2777	121	462.178	422.674	1
2778	107	419.313	501.678	1
2779	111	293.140	541.275	1
2780	127	478.390	117.839	1
2781	102	453.520	132.520	1
2782	138	109.841	253.746	1
2783	132	310.962	295.061	1
2784	110	341.527	313.600	1
2785	85	393.535	365.335	1
2786	118	215.602	379.814	1
2787	110	459.918	421.573	1
2788	92	422.315	498.837	1
2789	94	294.649	541.181	1
2790	129	479.895	117.422	1
2791	109	452.518	134.261	1
2792	140	107.843	254.793	1
2793	135	305.944	295.159	1
2794	121	340.839	308.459	1
2795	94	398.691	364.798	1
2796	130	220.185	377.331	1
2797	120	458.442	421	1
2798	101	422.262	494.124	1
2799	109	291.601	539.353	1
2800	122	452.139	133.762	1
2801	148	107.655	252.824	1
2802	143	306.927	293.402	1
2803	133	340.056	309.846	1
2804	106	405.019	361.915	1
2805	140	221.686	371.986	1
2806	129	457.647	424.074	1
2807	119	419.055	490.475	1
2808	118	292.076	534.373	1
2809	137	482.821	112.624	1
2810	121	446.880	133.103	1
2811	143	107.451	254.339	1
2812	139	305.097	293.097	1
2813	130	342.569	311.846	1
2814	100	400.360	364.230	1
2815	133	223.959	368.026	1
2816	132	459.606	424.591	1
2817	115	419.257	488.143	1
2818	116	291.897	532.621	1
2819	106	446.330	131.745	1
2820	138	109.196	251.848	1
2821	133	306.891	290.500	1
2822	114	335.772	308.184	1
2823	129	225.616	362.345	1
2824	91	397.962	362.775	1
2825	114	457.675	427.596	1
2826	99	419.106	488.914	1
2827	94	293.457	532.734	1
2828	126	485.183	120.246	1
2829	100	444.350	129.090	1
2830	139	112.392	252.622	1
2831	134	307.015	290.604	1
2832	115	340.143	309.943	1
2833	122	224.189	360.795	1
2834	84	399.536	370.179	1
2835	114	457.404	426.684	1
2836	98	420	489.684	1
2837	97	294.510	535.098	1
2838	137	488.332	119.515	1
2839	120	442.950	123.908	1
2840	146	116.315	250.986	1
2841	142	306.176	285.246	1
2842	131	339.309	310.485	1
2843	136	220.897	358.331	1
2844	106	398.849	377.245	1
2845	122	460.131	426.746	1
2846	117	418.491	492.449	1
2847	117	296.893	537.611	1
2848	142	488.514	114.401	1
2849	123	444.947	129.240	1
2850	145	114.259	255.521	1
2851	145	304.272	288.341	1
2852	131	342.897	312.332	1
2853	137	222.529	359.361	1
2854	113	399.854	380.049	1
2855	123	454.939	425.841	1
2856	119	420.113	486.450	1
2857	126	295.381	537.611	1
2858	131	487.927	121.752	1
2859	113	440.907	126.942	1
2860	141	113.564	256.521	1
2861	142	304.958	285.648	1
2862	130	347.554	312.169	1
2863	133	219.417	362.222	1
