 	Area	X	Y	Slice
1	123	425.74	155.28	1
2	138	301.29	222.54	1
3	136	388.68	260.22	1
4	146	30.73	306.48	1
5	102	472.66	339.20	1
6	121	334.12	351.71	1
7	134	97.48	357.57	1
8	121	420.40	389.63	1
9	119	223.95	436.13	1
10	116	460.06	475.02	1
11	127	423.58	161.73	2
12	145	302.36	224.96	2
13	147	383.06	255.11	2
14	154	27.99	308.85	2
15	114	470.84	342.68	2
16	141	99.75	356.17	2
17	133	336.47	355.73	2
18	132	418.82	387.65	2
19	129	214.03	431.13	2
20	119	462.18	476.68	2
21	112	424.20	160.27	3
22	141	299.42	229.88	3
23	136	382.67	259.56	3
24	148	25.59	310.88	3
25	107	470.40	345.07	3
26	128	102.73	356.23	3
27	122	336.08	357.10	3
28	118	418.19	390.10	3
29	125	212.96	426.67	3
30	110	463.81	479.25	3
31	100	429.48	162.16	4
32	131	298.68	234.92	4
33	123	380.82	257.07	4
34	143	21.54	315.47	4
35	82	471.91	343.65	4
36	129	103.94	353.77	4
37	115	334.79	353.30	4
38	106	418.89	390.36	4
39	111	210.36	428.20	4
40	89	462.67	480.38	4
41	117	433.04	159.92	5
42	136	295.42	239.77	5
43	129	382.33	262.00	5
44	144	20.99	318.87	5
45	116	333.16	352.20	5
46	129	107.36	354.03	5
47	116	420.97	390.19	5
48	116	213.45	427.20	5
49	102	457.75	473.56	5
50	132	436.80	155.96	6
51	146	290.95	244.08	6
52	142	380.23	263.22	6
53	147	22.51	320.62	6
54	112	475.11	342.74	6
55	141	107.85	350.66	6
56	129	336.74	352.41	6
57	127	425.41	394.51	6
58	129	211.43	426.59	6
59	123	459.49	473.79	6
60	135	438.94	156.82	7
61	143	290.60	246.37	7
62	142	382.18	267.71	7
63	150	22.04	315.35	7
64	114	471.91	340.85	7
65	131	334.20	352.42	7
66	139	110.92	357.05	7
67	132	425.35	397.76	7
68	132	218.02	427.60	7
69	122	458.02	471.46	7
70	116	433.43	159.63	8
71	139	295.11	252.22	8
72	130	378.55	265.90	8
73	147	22.55	314.11	8
74	116	335.96	353.03	8
75	126	109.06	357.57	8
76	115	424.80	398.88	8
77	111	224.28	427.64	8
78	102	461.80	469.83	8
79	105	436.06	158.56	9
80	135	294.47	254.37	9
81	126	381.81	265.32	9
82	139	21.38	307.46	9
83	124	108.50	357.11	9
84	108	337.23	356.52	9
85	107	424.42	402.19	9
86	106	226.75	428.22	9
87	91	463.21	472.19	9
88	129	436.79	160.03	10
89	139	294.00	257.83	10
90	136	389.22	267.70	10
91	149	18.30	303.02	10
92	124	336.91	355.29	10
93	135	100.59	357.53	10
94	123	424.83	401.61	10
95	123	228.87	428.57	10
96	113	464.13	469.72	10
97	130	432.61	158.82	11
98	147	294.01	261.38	11
99	139	390.64	266.79	11
100	150	19.73	302.43	11
101	110	470.91	337.04	11
102	142	98.58	356.44	11
103	128	330.91	358.90	11
104	126	424.60	398.67	11
105	127	229.77	432.69	11
106	121	464.57	468.50	11
107	126	439.39	156.79	12
108	144	291.50	259.65	12
109	136	392.39	264.59	12
110	150	22.89	302.11	12
111	103	470.22	330.88	12
112	136	95.08	350.26	12
113	119	329.07	365.91	12
114	121	431.89	400.33	12
115	120	229.88	433.15	12
116	111	464.83	468.12	12
117	107	436.11	160.70	13
118	128	293.09	260.33	13
119	125	396.37	262.99	13
120	141	28.24	304.75	13
121	129	94.51	354.45	13
122	113	331.68	367.46	13
123	112	436.26	398.77	13
124	109	230.76	436.72	13
125	95	465.16	469.93	13
126	105	435.79	166.23	14
127	131	293.82	260.34	14
128	125	401.24	267.18	14
129	147	28.81	301.82	14
130	127	96.02	356.24	14
131	114	333.75	361.99	14
132	109	439.75	396.28	14
133	115	229.79	433.92	14
134	103	466.79	470.69	14
135	128	438.69	168.14	15
136	147	290.97	265.92	15
137	136	402.26	269.95	15
138	150	28.20	304.58	15
139	109	477.43	329.98	15
140	137	94.47	353.00	15
141	130	336.89	356.62	15
142	122	437.91	397.38	15
143	127	228.72	435.72	15
144	117	470.32	470.23	15
145	122	439.92	172.70	16
146	139	402.44	265.41	16
147	143	291.87	267.55	16
148	153	26.81	306.94	16
149	109	475.83	335.07	16
150	129	338.72	354.61	16
151	142	92.08	356.06	16
152	121	437.64	398.67	16
153	126	229.24	436.59	16
154	118	473.13	474.52	16
155	105	448.38	173.19	17
156	133	404.83	265.43	17
157	139	293.39	269.71	17
158	146	28.08	308.95	17
159	120	333.48	355.55	17
160	129	93.40	360.09	17
161	115	433.83	399.38	17
162	114	227.85	440.49	17
163	101	469.83	475.96	17
164	107	449.34	171.74	18
165	124	407.04	261.28	18
166	133	295.85	271.76	18
167	143	30.02	310.09	18
168	114	332.28	354.44	18
169	128	88.02	356.97	18
170	107	438.92	402.33	18
171	93	465.59	473.50	18
172	117	450.79	177.29	19
173	137	410.64	264.70	19
174	140	293.23	271.11	19
175	145	32.71	310.70	19
176	101	473.89	332.62	19
177	120	335.10	351.42	19
178	133	87.06	353.24	19
179	113	438.20	400.96	19
180	121	226.36	437.08	19
181	107	462.55	470.84	19
182	126	449.56	177.90	20
183	142	413.85	261.09	20
184	147	292.04	273.19	20
185	153	31.45	314.05	20
186	109	478.30	330.80	20
187	125	341.25	351.28	20
188	138	93.36	356.38	20
189	122	436.76	399.33	20
190	127	225.13	435.78	20
191	117	458.94	473.04	20
192	117	447.57	177.85	21
193	134	412.01	259.60	21
194	142	295.73	275.20	21
195	148	30.07	314.72	21
196	106	475.21	332.29	21
197	125	347.63	349.88	21
198	133	96.47	357.27	21
199	117	433.76	398.88	21
200	120	221.30	432.99	21
201	114	458.04	470.02	21
202	106	445.13	178.50	22
203	124	410.89	257.57	22
204	132	295.56	280.78	22
205	145	27.18	314.73	22
206	113	349.31	346.63	22
207	129	91.97	359.17	22
208	112	435.34	403.05	22
209	108	223.12	437.96	22
210	94	457.57	469.32	22
211	107	445.96	172.82	23
212	128	407.54	255.07	23
213	135	297.74	283.90	23
214	149	26.84	321.08	23
215	99	470.75	333.97	23
216	114	350.11	345.47	23
217	129	95.10	365.33	23
218	114	434.87	401.80	23
219	112	222.38	438.70	23
220	104	456.71	466.01	23
221	140	408.89	248.28	24
222	141	296.63	289.67	24
223	151	29.74	319.80	24
224	110	471.64	335.75	24
225	124	347.30	347.83	24
226	134	100.33	364.31	24
227	123	430.02	399.43	24
228	124	225.29	443.06	24
229	119	452.24	464.65	24
230	123	443.80	170.28	25
231	141	410.18	244.41	25
232	143	299.34	291.77	25
233	149	33.04	321.84	25
234	111	475.81	332.41	25
235	131	350.64	351.45	25
236	137	105.73	366.90	25
237	122	430.12	400.97	25
238	125	224.53	447.13	25
239	125	455.63	458.67	25
240	132	402.64	240.58	26
241	137	300.77	295.14	26
242	145	35.47	324.91	26
243	115	354.26	346.51	26
244	132	106.56	370.25	26
245	113	430.53	406.27	26
246	114	227.46	449.89	26
247	107	456.29	459.75	26
248	100	437.65	172.57	27
249	124	399.36	237.11	27
250	126	304.41	299.71	27
251	146	35.01	323.84	27
252	107	354.17	345.23	27
253	121	109.75	373.64	27
254	105	427.80	404.10	27
255	105	226.22	453.86	27
256	98	458.61	460.92	27
257	131	404.24	238.62	28
258	137	306.30	297.16	28
259	147	35.57	326.18	28
260	97	479.30	331.76	28
261	118	352.42	341.34	28
262	134	106.59	376.35	28
263	116	430.11	403.05	28
264	118	226.12	457.40	28
265	113	459.73	463.86	28
266	122	425.91	174.01	29
267	141	410.81	235.46	29
268	145	304.58	294.64	29
269	153	36.00	326.29	29
270	114	478.26	325.93	29
271	130	355.92	340.71	29
272	138	108.39	381.70	29
273	124	431.44	401.25	29
274	124	231.65	459.71	29
275	121	461.32	467.95	29
276	118	423.99	173.64	30
277	135	413.28	236.85	30
278	141	306.71	295.51	30
279	147	35.86	324.66	30
280	104	478.73	327.41	30
281	128	354.83	337.61	30
282	135	113.69	386.51	30
283	119	432.67	399.05	30
284	118	235.38	459.97	30
285	117	461.28	468.05	30
286	100	421.75	177.76	31
287	125	417.11	238.47	31
288	134	308.25	292.28	31
289	138	37.34	327.28	31
290	112	348.35	336.79	31
291	122	112.92	387.25	31
292	111	433.55	396.10	31
293	107	233.99	461.06	31
294	97	425.18	178.36	32
295	125	416.29	239.48	32
296	135	306.99	293.84	32
297	145	36.81	327.25	32
298	116	345.89	337.01	32
299	125	116.88	388.80	32
300	114	434.88	392.30	32
301	103	460.00	464.78	32
302	116	428.84	173.90	33
303	140	418.09	237.67	33
304	143	302.37	290.89	33
305	146	40.04	325.48	33
306	109	482.99	331.78	33
307	128	346.01	338.05	33
308	133	118.59	387.94	33
309	121	434.20	392.64	33
310	118	237.83	461.25	33
311	116	461.17	467.01	33
312	126	432.97	170.22	34
313	142	420.73	236.04	34
314	145	303.71	289.17	34
315	115	484.08	320.04	34
316	146	41.12	322.42	34
317	130	344.84	342.82	34
318	140	116.34	389.44	34
319	126	433.29	394.05	34
320	124	242.35	464.14	34
321	121	463.29	465.93	34
322	112	437.09	164.04	35
323	131	419.22	233.77	35
324	136	302.41	296	35
325	147	43.18	319.13	35
326	97	479.63	324.65	35
327	123	343.35	346.29	35
328	131	112.10	391.30	35
329	116	434.91	397.31	35
330	112	247.81	464.02	35
331	109	460.95	467.06	35
332	107	438.22	160.87	36
333	126	422.42	233.12	36
334	133	301.29	299.75	36
335	136	46.76	322.67	36
336	108	343.64	345.69	36
337	124	105.48	389.73	36
338	107	440.65	398.77	36
339	100	246.83	461.38	36
340	92	461.50	470.03	36
341	110	437.49	159.56	37
342	136	422.87	237.38	37
343	140	298.01	295	37
344	147	46.02	318.70	37
345	104	478.69	325.16	37
346	118	340.59	345.05	37
347	132	106.20	391.03	37
348	114	438.06	401.29	37
349	110	247.66	461.80	37
350	111	459.94	471.15	37
351	127	434.21	154.13	38
352	144	428.17	236.26	38
353	142	299.25	292.86	38
354	150	46.43	318.03	38
355	112	478.88	323.79	38
356	128	343.98	344.02	38
357	135	106.17	393.62	38
358	124	435.71	398.43	38
359	118	249.68	461.97	38
360	117	457.87	469.24	38
361	127	430.90	156.48	39
362	136	432.46	240.44	39
363	139	294.44	291.49	39
364	154	49.88	315.71	39
365	112	475.01	324.71	39
366	124	345.68	340.88	39
367	136	106.23	396.50	39
368	117	433.55	398.42	39
369	116	250.99	460.33	39
370	116	454.71	467.84	39
371	108	429.19	156.29	40
372	133	432.95	242.41	40
373	136	294.11	289.69	40
374	145	52.03	313.72	40
375	108	350.59	346.32	40
376	127	102.40	395.08	40
377	110	434.47	397.08	40
378	103	251.50	455.64	40
379	102	457.78	470.75	40
380	111	425.91	151.01	41
381	127	435.41	243.87	41
382	136	294.74	288.71	41
383	142	56.43	308.44	41
384	112	356.21	347.67	41
385	131	105.87	392.10	41
386	113	435.16	401.31	41
387	101	458.16	471.06	41
388	124	424.62	149.65	42
389	138	439.69	245.33	42
390	142	294.24	285.67	42
391	149	57.69	307.91	42
392	107	469.41	328.55	42
393	129	364.02	346.74	42
394	133	107.35	390.99	42
395	122	437.57	400.79	42
396	119	249.48	462.12	42
397	116	458.68	469.75	42
398	126	423.71	154.06	43
399	139	441.10	240.58	43
400	144	293.56	286.23	43
401	149	58.82	304.46	43
402	114	472.17	329.87	43
403	127	366.60	347.08	43
404	136	109.26	389.29	43
405	123	438.60	397.47	43
406	119	459.17	465.25	43
407	120	253.14	467.16	43
408	112	425.38	152.45	44
409	132	440.05	238.30	44
410	139	294.33	288.54	44
411	145	61.12	304.11	44
412	105	471.43	331.54	44
413	124	372.32	343.66	44
414	132	109.39	389.59	44
415	114	435.83	394.56	44
416	105	463.64	461.91	44
417	111	251.83	465.00	44
418	102	425.87	150.15	45
419	126	437.65	239.66	45
420	133	291.42	291.94	45
421	141	63.18	301.61	45
422	112	372.95	340.67	45
423	125	106.92	391.75	45
424	107	431.93	393.38	45
425	98	463.26	460.97	45
426	97	246.13	463.61	45
427	115	422.93	152.10	46
428	132	446.19	234.85	46
429	134	291.02	289.90	46
430	147	65.84	300.94	46
431	102	471.98	334.63	46
432	124	371.61	338.94	46
433	120	427.07	393.85	46
434	131	108.86	395.23	46
435	108	464.50	460.06	46
436	105	245.76	461.41	46
437	130	424.56	149.45	47
438	143	445.75	236.44	47
439	142	297.31	289.34	47
440	152	71.81	299.09	47
441	111	470.62	335.02	47
442	133	368.87	340.49	47
443	134	110.32	395.95	47
444	126	431.45	395.90	47
445	124	244.79	460.98	47
446	122	466.24	461.03	47
447	122	419.20	147.49	48
448	138	443.43	234.33	48
449	145	290.45	284.06	48
450	151	70.97	298.41	48
451	108	472.91	328.71	48
452	132	370.88	337.17	48
453	120	432.45	392.83	48
454	134	110.50	400.48	48
455	121	467.72	458.41	48
456	120	247.31	459.70	48
457	99	415.93	147.12	49
458	132	443.60	233.51	49
459	137	291.49	281.01	49
460	143	73.81	301.77	49
461	118	369.92	333.21	49
462	112	428.11	392.66	49
463	124	114.36	401.33	49
464	97	470.76	459.87	49
465	91	413.10	144.65	50
466	131	441.61	238.34	50
467	134	287.19	280.03	50
468	136	78.22	305.52	50
469	97	477.41	329.02	50
470	113	428.12	394.96	50
471	125	116.61	401.15	50
472	106	248.37	455.21	50
473	98	474.13	461	50
474	114	412.06	141.18	51
475	137	442.14	236.30	51
476	142	285.47	279.46	51
477	144	80.08	304.52	51
478	109	474.93	327.03	51
479	129	365.85	330.56	51
480	121	433.38	392.99	51
481	133	110.64	404.16	51
482	118	476.75	457.25	51
483	120	247.08	459.61	51
484	141	408.57	140.21	52
485	144	437.12	237.07	52
486	146	283.78	268.40	52
487	144	80.31	303.64	52
488	115	475.03	326.02	52
489	132	365.68	331.90	52
490	131	435.28	394.00	52
491	135	110.31	405.66	52
492	123	475.85	455.90	52
493	123	245.74	461.52	52
494	110	404.22	143.21	53
495	134	439.37	237.65	53
496	141	279.85	269.87	53
497	146	77.16	306.88	53
498	103	473.03	320.43	53
499	122	364.19	333.46	53
500	120	433.89	397.47	53
501	133	107.51	403.31	53
502	112	474	457.93	53
503	115	248.00	462.20	53
504	97	406.23	144.87	54
505	126	441.53	236.11	54
506	134	282.64	264.30	54
507	132	79.52	307.55	54
508	115	372.47	334.04	54
509	122	106.94	400.02	54
510	107	432.00	400.18	54
511	101	238.70	463.11	54
512	107	411.76	146.75	55
513	131	441.32	236.23	55
514	136	278.49	259.32	55
515	144	75.18	302.92	55
516	122	374.89	333.55	55
517	120	426.98	400.42	55
518	129	108.83	401.45	55
519	110	233.83	458.07	55
520	108	475.34	458.19	55
521	125	412.87	146.92	56
522	142	444.71	242.57	56
523	146	280.26	258.62	56
524	153	76.51	301.02	56
525	115	474.37	328.28	56
526	128	373.26	332.77	56
527	129	427.24	400.20	56
528	137	111.65	401.99	56
529	121	231.69	452.45	56
530	119	474.89	461.74	56
531	122	416.77	146.89	57
532	138	444.99	237.60	57
533	145	282.29	257.50	57
534	146	78.32	303.95	57
535	110	473.78	330.80	57
536	132	372.06	334.08	57
537	127	427.43	400.07	57
538	136	112.57	405.55	57
539	121	236.92	452.20	57
540	120	473.84	456.75	57
541	105	412.94	148.45	58
542	131	445.66	235.18	58
543	136	285.05	256.20	58
544	147	75.94	300.91	58
545	120	370.97	340.93	58
546	119	425.10	399.05	58
547	123	114.62	411.62	58
548	105	232.92	453.68	58
549	101	474.12	456.24	58
550	100	409.93	150.48	59
551	129	449.70	238.30	59
552	137	289.61	252.27	59
553	145	73.25	297.66	59
554	87	474.95	331.95	59
555	115	368.02	339.17	59
556	115	424.41	395.87	59
557	125	113.90	404.10	59
558	106	229.83	450.23	59
559	102	478.93	451.35	59
560	118	412.49	152.97	60
561	139	452.34	236.51	60
562	144	291.78	250.49	60
563	148	75.82	300.29	60
564	106	471.43	331.99	60
565	127	363.78	337.56	60
566	120	420.81	397.48	60
567	134	115.48	400.01	60
568	116	230.78	452.72	60
569	110	479.16	454.04	60
570	122	406.19	155.12	61
571	141	455.37	235.58	61
572	148	292.09	248.99	61
573	148	76.27	304.10	61
574	113	467.33	327.66	61
575	136	371.43	336.06	61
576	127	421.08	394.72	61
577	139	108.73	396.51	61
578	124	233.30	456.73	61
579	123	480.31	458.62	61
580	112	408.29	151.73	62
581	138	454.25	242.05	62
582	140	286.07	247.48	62
583	144	76.97	303.14	62
584	103	468.00	327.76	62
585	125	375.48	338.09	62
586	122	422.28	394.43	62
587	136	108.04	397.43	62
588	119	232.72	452.77	62
589	110	482.96	462.61	62
590	100	408.12	151.26	63
591	136	282.10	240.51	63
592	132	454.50	244.57	63
593	143	79.84	294.79	63
594	114	378.73	340.57	63
595	124	107.94	396.56	63
596	108	424.40	401.57	63
597	96	489.80	465.28	63
598	107	406.11	149.12	64
599	139	284.40	235.35	64
600	136	455	246.72	64
601	147	81.39	292.26	64
602	121	380.75	340.16	64
603	128	109.65	395.59	64
604	118	422.27	397.81	64
605	110	233.68	456.68	64
606	107	489.14	470.86	64
607	124	402.73	149.27	65
608	145	285.88	229.39	65
609	142	455.86	248.46	65
610	151	82.03	295.31	65
611	111	462.77	337.94	65
612	136	378.91	339.64	65
613	125	419.96	395.56	65
614	136	112.39	397.43	65
615	123	234.70	460.91	65
616	122	487.58	469.66	65
617	122	405.91	149.17	66
618	144	283.62	224.99	66
619	141	459.52	247.56	66
620	149	78.79	298.69	66
621	129	377.73	337.41	66
622	105	464.11	341.47	66
623	126	417.69	396.22	66
624	133	110.30	399.73	66
625	122	236.28	456.56	66
626	116	485.85	470.38	66
627	102	404.25	151.69	67
628	133	289.06	219.16	67
629	131	456.85	250.39	67
630	143	75.15	301.63	67
631	118	378.51	336.07	67
632	87	466.74	343.98	67
633	125	107.00	398.44	67
634	112	421.94	398.63	67
635	104	233.56	461.80	67
636	99	486.30	474.01	67
637	99	409.86	149.86	68
638	139	290.21	219.59	68
639	132	458.33	248.76	68
640	138	80.93	298.59	68
641	116	377.63	335.87	68
642	116	426.33	397.26	68
643	124	105.60	403.10	68
644	101	237.90	471.47	68
645	101	483.43	474.98	68
646	122	411.73	150.01	69
647	142	290.31	219.36	69
648	139	460.45	252.14	69
649	155	81.22	293.91	69
650	130	376.22	336.28	69
651	102	466.81	344.52	69
652	129	429.62	396.60	69
653	132	106.16	403.82	69
654	117	246.22	472.88	69
655	117	481.73	476.09	69
656	131	411.36	156.06	70
657	146	294.65	220.32	70
658	143	457.56	247.33	70
659	154	76.67	286.65	70
660	128	382.51	337.80	70
661	112	468.73	346.62	70
662	138	102.45	397.62	70
663	129	429.28	397.54	70
664	123	247.55	469.39	70
665	124	483.51	478.05	70
666	110	403.04	156.08	71
667	139	294.87	216.95	71
668	136	455.23	238.82	71
669	143	75.44	287.58	71
670	125	381.05	337.82	71
671	131	103.97	388.89	71
672	122	431.70	395.35	71
673	111	483.12	477.65	71
674	92	401.74	157.82	72
675	136	292.96	218.93	72
676	126	459.73	239.13	72
677	144	76.88	287.72	72
678	113	377.20	335.22	72
679	124	99.81	386.41	72
680	107	429.57	393.87	72
681	89	484.87	478.44	72
682	104	400.98	162.42	73
683	140	291.78	213.81	73
684	132	462.55	238.48	73
685	142	71.62	288.65	73
686	121	374.58	337.05	73
687	98	473.06	362.64	73
688	128	97.57	383.93	73
689	114	431.79	390.08	73
690	109	248.91	472.28	73
691	105	482.23	480.24	73
692	120	403.36	163.32	74
693	148	291.36	209.09	74
694	143	463.26	237.48	74
695	153	75.19	286.16	74
696	128	376.51	340.46	74
697	114	473.76	362.61	74
698	141	100.07	384.98	74
699	127	429.37	390.50	74
700	122	248.35	471.91	74
701	114	476.80	484.33	74
702	115	400.67	163.79	75
703	147	289.23	208.66	75
704	145	466.85	239.18	75
705	150	74.84	281.38	75
706	132	379.07	342.46	75
707	111	475.87	364.84	75
708	135	105.24	385.33	75
709	129	424.62	392.97	75
710	118	247.28	471.88	75
711	119	475.58	484.48	75
712	101	400.01	162.75	76
713	137	282.29	206.29	76
714	133	462.61	235.87	76
715	146	76.81	280.55	76
716	116	383.78	338.59	76
717	130	104.77	390.39	76
718	115	426.33	395.15	76
719	105	247.56	472.60	76
720	96	474.89	484.66	76
721	90	403.14	159.41	77
722	137	282.09	205.20	77
723	129	457.46	230.76	77
724	142	80.45	285.37	77
725	119	378.36	334.58	77
726	120	107.97	394.93	77
727	112	423.59	397.74	77
728	102	249.42	469.19	77
729	95	467.48	483.90	77
730	107	404.86	160.93	78
731	146	276.43	203.75	78
732	137	460.48	228.99	78
733	151	81.87	284.53	78
734	125	381.89	334.64	78
735	103	479.11	358.34	78
736	131	109.13	398.32	78
737	120	420.37	398.02	78
738	116	250.12	467.17	78
739	114	463.99	481.10	78
740	120	412.52	158.73	79
741	149	271.71	209.49	79
742	142	467.86	232.77	79
743	153	82.89	284.51	79
744	132	385.33	335.56	79
745	113	479.39	360.18	79
746	137	108.24	397.96	79
747	126	421.25	398.67	79
748	119	251.20	466.14	79
749	123	469.43	484.73	79
750	114	410.19	154.31	80
751	146	267.25	209.92	80
752	134	467.78	229.81	80
753	152	87.36	279.96	80
754	125	383.52	331.06	80
755	101	480.47	357.32	80
756	123	418.87	393.83	80
757	130	106.22	397.87	80
758	109	255.59	463.93	80
759	108	470.72	482.62	80
760	138	267.46	204.18	81
761	130	476.18	230.50	81
762	142	87.66	274.96	81
763	114	381.12	331.47	81
764	109	417.57	395.89	81
765	129	108.52	397.84	81
766	98	253.18	462.70	81
767	96	472.97	484.39	81
768	108	415.90	156.39	82
769	140	267.54	202.29	82
770	132	481.10	230.09	82
771	147	86.11	271.27	82
772	118	375.27	332.10	82
773	114	414.16	392.60	82
774	129	112.10	398.48	82
775	106	255.27	465.83	82
776	107	473.89	483.72	82
777	123	418.69	156.52	83
778	145	268.33	194.12	83
779	143	480.33	227.73	83
780	148	88.53	270.53	83
781	132	374.36	331.68	83
782	112	476.76	360.14	83
783	127	416.51	390.15	83
784	138	114.17	399.60	83
785	123	259.07	463.91	83
786	120	475.02	482.30	83
787	120	416.28	158.73	84
788	144	269.32	190.44	84
789	138	475.59	227.96	84
790	146	90.44	271.29	84
791	127	375.48	329.30	84
792	112	475.70	358.04	84
793	123	416.45	391.22	84
794	135	119.38	401.54	84
795	115	257.04	466.07	84
796	117	472.02	484.71	84
797	102	416.98	157.30	85
798	141	271.80	187.49	85
799	127	476.52	230.06	85
800	145	88.73	273.60	85
801	119	378.67	330.31	85
802	85	476.28	363.62	85
803	116	418.69	390.22	85
804	126	119.52	405.37	85
805	105	259.13	467.68	85
806	104	472.31	485.76	85
807	102	412.81	157.84	86
808	137	275.47	185.65	86
809	124	479.63	223.37	86
810	143	93.84	277.06	86
811	118	380.57	329.54	86
812	111	418.30	392.79	86
813	125	118.25	403.29	86
814	102	262.03	467.25	86
815	95	470.57	487.67	86
816	115	413.67	154.83	87
817	145	279.42	187.84	87
818	136	480.57	221.85	87
819	150	88.01	281.51	87
820	129	380.44	327.80	87
821	106	486.89	367.98	87
822	123	421.50	394.30	87
823	133	116.07	397.45	87
824	117	258.92	467.09	87
825	113	468.98	493.21	87
826	123	414.04	151.48	88
827	150	281.21	185.16	88
828	143	484.95	224.75	88
829	155	85.91	283.43	88
830	129	382.52	323.88	88
831	108	487.04	374.44	88
832	131	420.70	393.29	88
833	136	117.39	394.54	88
834	119	259.86	467.79	88
835	122	466.80	489.96	88
836	107	413.67	156.57	89
837	142	282.96	183.79	89
838	133	483.65	219.78	89
839	148	89.01	286.08	89
840	125	384.31	323.24	89
841	98	489.65	379.33	89
842	119	421.40	393.57	89
843	130	116.82	396.95	89
844	112	261.96	470.52	89
845	112	467.12	488.43	89
846	97	414.52	161.29	90
847	134	280.34	183.26	90
848	132	486.89	216.95	90
849	140	90.44	289.21	90
850	117	381.78	323.61	90
851	115	422.43	396.01	90
852	121	113.62	398.86	90
853	104	267.84	472.32	90
854	91	468.10	488.24	90
855	109	415.89	164.47	91
856	140	281.66	184.94	91
857	132	486.80	215.94	91
858	144	87.33	288.30	91
859	124	379.09	330.64	91
860	91	490.53	379.91	91
861	113	417.03	398.62	91
862	127	110.71	402.56	91
863	108	271.01	476.27	91
864	107	468.35	487.95	91
865	121	416.17	167.07	92
866	149	279.80	182.73	92
867	141	487.37	214.49	92
868	155	85.80	290.87	92
869	128	373.81	331.04	92
870	106	487.15	375.53	92
871	124	416.69	398.60	92
872	138	111.08	407.12	92
873	122	278.39	474.07	92
874	123	470.70	489.94	92
875	123	411.61	164.75	93
876	149	276.89	183.79	93
877	137	488.93	216.51	93
878	153	87.17	291.96	93
879	132	373.14	331.14	93
880	109	486.68	372.05	93
881	123	422.41	394.89	93
882	136	117.72	412.49	93
883	121	277.90	474.11	93
884	120	471.14	489.40	93
885	93	410.44	160.21	94
886	140	274.98	186.64	94
887	126	497.25	219.80	94
888	142	89.59	293.66	94
889	121	370.82	333.53	94
890	86	489.98	370.78	94
891	114	424.40	394.62	94
892	125	116.24	414.28	94
893	108	278.21	475.06	94
894	95	473.30	489.51	94
895	85	410.56	158.58	95
896	136	267.72	185.97	95
897	124	494.25	216.05	95
898	141	87.52	291.55	95
899	114	368.07	332.18	95
900	112	424.20	395.64	95
901	118	118.02	413.82	95
902	100	275.40	478.95	95
903	104	410.72	160.08	96
904	144	259.62	191.70	96
905	134	492.31	217.28	96
906	143	89.44	291.44	96
907	124	371.02	331.24	96
908	119	423.76	397.11	96
909	130	122.05	418.91	96
910	116	272.02	482.97	96
911	114	471.78	485.26	96
912	125	415.82	153.83	97
913	150	255.47	192.83	97
914	142	495.37	217.50	97
915	154	90.73	290.10	97
916	134	368.93	333.07	97
917	115	492.57	368.33	97
918	127	419.29	397.95	97
919	139	122.36	420.55	97
920	120	469.81	484.79	97
921	121	277.42	490.21	97
922	112	412.98	153.41	98
923	145	253.73	190.05	98
924	136	493.12	218.29	98
925	148	89.62	289.41	98
926	128	370.36	333.46	98
927	103	495.67	365.89	98
928	122	417.12	397.50	98
929	131	121.85	420.61	98
930	116	472.47	478.70	98
931	112	277.96	494.73	98
932	95	413.09	152.12	99
933	135	253.43	189.52	99
934	128	498.50	215.56	99
935	143	88.20	289.26	99
936	112	372.83	339.45	99
937	107	422.72	395.96	99
938	117	126.05	419.89	99
939	99	474.37	478.92	99
940	109	419.14	153.81	100
941	141	253.04	187.11	100
942	125	499.47	211.62	100
943	145	90.19	286.66	100
944	113	373.24	337.93	100
945	115	423.54	399.47	100
946	122	125.16	419.88	100
947	105	475.02	478.28	100
948	107	277.80	494.14	100
949	124	420.52	151.23	101
950	145	248.74	188.19	101
951	137	498.35	209.83	101
952	150	91.28	288.27	101
953	127	374.72	338.93	101
954	109	494.76	360.89	101
955	128	428.30	403.66	101
956	134	117.75	420.02	101
957	119	476.02	476.63	101
958	119	276.89	491.17	101
959	128	426.34	150.43	102
960	147	250.94	189.29	102
961	149	502.76	209.80	102
962	147	89.96	294.96	102
963	130	375.58	332.82	102
964	115	492.05	362.83	102
965	125	427.44	401.83	102
966	138	118.74	417.08	102
967	121	475.04	477.90	102
968	124	281.67	498.45	102
969	111	424.35	149.33	103
970	142	251.96	188.50	103
971	127	499.26	215.59	103
972	145	87.55	297.74	103
973	116	373.87	331.27	103
974	96	491.40	364.72	103
975	114	428.50	401.61	103
976	127	122.75	415.26	103
977	104	477.11	478.84	103
978	103	283.73	501.95	103
979	138	246.86	187.63	104
980	125	498.66	213.06	104
981	140	90.52	301.28	104
982	114	374.97	333.36	104
983	110	428.01	398.96	104
984	123	120.46	414.85	104
985	93	476.63	478.69	104
986	100	282.76	497.01	104
987	119	423.59	145.83	105
988	141	246.42	187.55	105
989	131	497.00	212.75	105
990	144	88.13	302.94	105
991	127	378.98	336.47	105
992	105	501.16	365.12	105
993	120	428.84	396.88	105
994	129	118.30	414.16	105
995	111	476.14	474.89	105
996	112	280.02	496.24	105
997	126	424.86	142.93	106
998	147	247.96	187.93	106
999	141	498.42	211.96	106
