ID	Area	X	Y	Slice
24670	135	225.45	376.63	2653
24671	125	464.69	417.75	2653
24672	115	423.10	492.08	2653
24673	124	283.26	512.73	2653
24674	121	466.23	125.87	2654
24675	101	433.36	133.38	2654
24676	142	103.13	266.03	2654
24677	112	337.42	308.06	2654
24678	129	306.46	323.84	2654
24679	114	225.80	376.31	2654
24680	108	464.74	417.08	2654
24681	90	422.27	492.61	2654
24682	98	282.26	512.35	2654
24683	134	465.10	124.64	2655
24684	115	433.34	133.17	2655
24685	148	103.06	265.95	2655
24686	128	336.11	308.26	2655
24687	134	306.88	324.69	2655
24688	101	403.09	365.33	2655
24689	131	224.99	376.33	2655
24690	118	464.98	417.94	2655
24691	109	422.68	492.98	2655
24692	116	282.37	512.86	2655
24693	138	464.25	124.45	2656
24694	123	433.97	133.73	2656
24695	150	102.91	266.68	2656
24696	131	337.48	309.03	2656
24697	137	307.60	325.18	2656
24698	112	401.67	365.94	2656
24699	136	225.93	375.35	2656
24700	127	465.18	417.00	2656
24701	117	420.76	494.44	2656
24702	122	282.56	510.59	2656
24703	132	466.87	123.71	2657
24704	100	437.02	133.75	2657
24705	138	103.33	267.33	2657
24706	111	337.56	309.18	2657
24707	121	307.69	327.70	2657
24708	122	225.94	375.03	2657
24709	96	420.10	494.02	2657
24710	96	281.77	510.65	2657
24711	131	467.50	123.92	2658
24712	116	437.80	133.67	2658
24713	145	103.80	267.51	2658
24714	124	336.99	308.51	2658
24715	136	307.24	328.15	2658
24716	128	225.54	375.16	2658
24717	116	464.44	415.95	2658
24718	107	419.84	495.00	2658
24719	109	280.82	511.33	2658
24720	139	467.01	123.23	2659
24721	126	437.76	134.61	2659
24722	152	104.86	268.20	2659
24723	133	337.18	309.31	2659
24724	140	308.04	328.46	2659
24725	113	402.25	364.62	2659
24726	138	226.04	374.93	2659
24727	127	464.31	416.44	2659
24728	122	419.79	494.68	2659
24729	121	281.05	510.47	2659
24730	126	468.02	123.48	2660
24731	103	439.66	136.01	2660
24732	140	104.46	268.60	2660
24733	123	338.56	308.98	2660
24734	125	308.99	330.46	2660
24735	121	225.51	374.83	2660
24736	112	463.36	415.46	2660
24737	98	280.83	510.65	2660
24738	130	470.16	122.73	2661
24739	116	440.97	135.92	2661
24740	143	103.50	269.23	2661
24741	123	339.47	309.55	2661
24742	134	309.36	331.20	2661
24743	129	225.59	373.76	2661
24744	117	463.12	415.82	2661
24745	106	421.32	494.76	2661
24746	107	282.24	511.21	2661
24747	138	469.66	122.53	2662
24748	132	440.11	137.20	2662
24749	152	103.08	269.10	2662
24750	137	340.10	309.41	2662
24751	138	309.69	332.08	2662
24752	112	401.46	363.12	2662
24753	137	225.49	373.24	2662
24754	126	463.51	415.40	2662
24755	122	421.55	494.07	2662
24756	128	281.78	511.34	2662
24757	127	470.84	123.27	2663
24758	108	440.79	136.24	2663
24759	142	103.60	269.86	2663
24760	121	340.30	310.15	2663
24761	126	309.44	331.99	2663
24762	89	402.88	362.59	2663
24763	122	224.80	372.06	2663
24764	112	461.71	416.14	2663
24765	103	421.36	494.11	2663
24766	102	282.97	512.07	2663
24767	134	473.63	123.14	2664
24768	101	442.48	136.58	2664
24769	141	103.79	269.03	2664
24770	118	341.66	310.92	2664
24771	122	309.46	330.71	2664
24772	89	403.31	361.63	2664
24773	121	224.24	372.66	2664
24774	111	461.82	417.22	2664
24775	108	421.31	495.17	2664
24776	104	283.26	512.02	2664
24777	152	474.93	122.16	2665
24778	127	442.37	136.00	2665
24779	152	105.01	268.62	2665
24780	132	342.07	310.77	2665
24781	139	309.13	330.18	2665
24782	111	402.39	362.00	2665
24783	132	224.21	373.20	2665
24784	129	462.62	416.77	2665
24785	120	421.81	496.26	2665
24786	121	283.67	513.17	2665
24787	129	474.94	122.66	2666
24788	112	443.02	136.16	2666
24789	145	104.39	268.79	2666
24790	119	342.37	311.44	2666
24791	132	309.06	330.81	2666
24792	125	224.29	373.12	2666
24793	112	462.11	417.73	2666
24794	103	421.47	495.92	2666
24795	111	283.10	512.15	2666
24796	127	477.22	123.14	2667
24797	106	441.85	137.13	2667
24798	140	105.86	267.85	2667
24799	114	341.57	311.16	2667
24800	128	309.56	330.37	2667
24801	122	223.65	375.23	2667
24802	111	462.88	416.04	2667
24803	104	284.14	513	2667
24804	130	442.46	137.48	2668
24805	150	106.33	267.33	2668
24806	130	341.69	311.66	2668
24807	138	310.90	330.57	2668
24808	113	402.27	361.26	2668
24809	134	222.38	376.46	2668
24810	126	463.51	415.71	2668
24811	118	422.51	496.21	2668
24812	121	283.81	513.98	2668
24813	133	477.58	124.03	2669
24814	117	443.13	137.53	2669
24815	144	106.31	266.59	2669
24816	122	341.22	311.86	2669
24817	134	311.19	330.94	2669
24818	101	402.99	360.91	2669
24819	128	222.90	376.61	2669
24820	117	462.47	416.58	2669
24821	108	422.31	496.20	2669
24822	112	284.09	514.74	2669
24823	121	476.83	123.57	2670
24824	108	442.28	137.97	2670
24825	137	107.41	267.41	2670
24826	119	340.37	312.96	2670
24827	126	312.39	331.79	2670
24828	106	462.92	416.22	2670
24829	95	284.81	514.75	2670
24830	127	442.55	138.89	2671
24831	149	108.06	267.31	2671
24832	130	341.36	313.02	2671
24833	137	313.19	330.97	2671
24834	108	403.12	361.19	2671
24835	136	220.61	376.72	2671
24836	127	462.36	415.92	2671
24837	117	422.03	497.28	2671
24838	119	284.68	513.49	2671
24839	115	442.89	139.18	2672
24840	144	107.58	266.45	2672
24841	122	342.91	312.68	2672
24842	132	313.32	331.59	2672
24843	102	403.71	361.26	2672
24844	130	221.28	376.47	2672
24845	118	461.75	416.64	2672
24846	108	422.56	497.21	2672
24847	117	284.12	513.26	2672
24848	126	479.48	120.86	2673
24849	104	443.71	138.40	2673
24850	140	107.14	266.30	2673
24851	114	341.95	312.92	2673
24852	122	313.57	331.69	2673
24853	120	220.58	376.32	2673
24854	107	462.19	416.98	2673
24855	93	422.12	497.55	2673
24856	97	285.43	512.19	2673
24857	138	480.38	120.01	2674
24858	124	442.63	138.88	2674
24859	150	108.35	266.14	2674
24860	128	343.30	313.64	2674
24861	135	314.05	330.91	2674
24862	107	403.60	361.97	2674
24863	134	221.54	375.63	2674
24864	121	461.02	416.62	2674
24865	116	422.69	496.11	2674
24866	119	285.04	511.28	2674
24867	134	481.16	119.84	2675
24868	120	442.30	138.99	2675
24869	144	108.74	265.28	2675
24870	123	342.87	313.82	2675
24871	134	314.04	330.13	2675
24872	130	221.11	377.30	2675
24873	121	460.48	417.14	2675
24874	111	422.44	496.18	2675
24875	113	284.69	511.35	2675
24876	129	481.51	119.47	2676
24877	108	442.66	138.72	2676
24878	139	107.76	265.31	2676
24879	112	342.88	314.42	2676
24880	126	314.52	329.77	2676
24881	121	220.96	377.19	2676
24882	111	460.12	418.15	2676
24883	93	284.54	511.55	2676
24884	159	481.63	118.79	2677
24885	121	441.88	139.28	2677
24886	146	109.02	264.97	2677
24887	129	341.75	314.51	2677
24888	134	314.99	330.49	2677
24889	107	403.53	360.57	2677
24890	130	221.49	378.59	2677
24891	123	460.64	417.84	2677
24892	118	421.74	495.79	2677
24893	118	284.36	510.69	2677
24894	135	481.14	120.17	2678
24895	121	440.71	139.91	2678
24896	146	109.29	264.56	2678
24897	127	342.48	313.71	2678
24898	136	315.35	331.68	2678
24899	110	403.45	359.55	2678
24900	133	220.23	379.80	2678
24901	123	459.47	417.77	2678
24902	111	422.73	494.61	2678
24903	118	282.80	510.92	2678
24904	129	481.32	119.06	2679
24905	138	108.65	265.41	2679
24906	113	342.10	313.68	2679
24907	128	315.28	331.91	2679
24908	117	219.81	380.27	2679
24909	106	460.87	418.01	2679
24910	98	422.56	492.88	2679
24911	138	482.25	119.25	2680
24912	123	440.65	140.00	2680
24913	143	109.47	265.61	2680
24914	134	315.43	332.39	2680
24915	107	403.59	359.37	2680
24916	132	219.63	380.34	2680
24917	119	459.40	417.89	2680
24918	110	422.82	493.15	2680
24919	118	282.08	511.65	2680
24920	143	480.81	117.19	2681
24921	125	442.68	141.08	2681
24922	148	107.87	264.70	2681
24923	129	341.54	315.90	2681
24924	135	314.34	331.35	2681
24925	109	403.49	359.67	2681
24926	134	219.51	379.59	2681
24927	121	459.07	417.86	2681
24928	117	422.61	490.32	2681
24929	117	281.00	513.65	2681
24930	103	443.09	141.09	2682
24931	136	107.06	264.96	2682
24932	108	341.69	316.37	2682
24933	126	313.67	331.43	2682
24934	120	219.41	379.52	2682
24935	105	459.36	417.56	2682
24936	91	422.68	489.37	2682
24937	92	281.47	514.46	2682
24938	137	480.63	117.59	2683
24939	118	442.69	141.17	2683
24940	146	106.21	264.86	2683
24941	122	341.60	316.93	2683
24942	130	313.54	331.65	2683
24943	102	403.31	359.73	2683
24944	135	219.01	378.94	2683
24945	118	460.16	416.71	2683
24946	116	422.29	488.46	2683
24947	118	281.53	514.95	2683
24948	176	481.19	116.62	2684
24949	123	443.18	141.48	2684
24950	149	107.47	265.37	2684
24951	126	341.53	317.42	2684
24952	134	313.19	330.58	2684
24953	112	403.40	359.88	2684
24954	135	219.37	378.28	2684
24955	122	459.10	416.35	2684
24956	113	423.15	488.86	2684
24957	126	282.29	514.86	2684
24958	126	480.44	118.30	2685
24959	102	443.29	140.65	2685
24960	136	107.43	264.83	2685
24961	109	341.58	316.57	2685
24962	123	312.40	329.52	2685
24963	117	218.70	378.15	2685
24964	107	458.73	417.27	2685
24965	92	423.22	487.62	2685
24966	97	282.22	517.43	2685
24967	143	481.30	117.49	2686
24968	114	443.64	140.12	2686
24969	147	105.88	265.00	2686
24970	126	341.06	315.06	2686
24971	133	311.39	329.67	2686
24972	102	402.17	360.48	2686
24973	129	218.27	377.10	2686
24974	119	458.64	417.99	2686
24975	111	422.12	488.60	2686
24976	111	281.69	518.53	2686
24977	143	480.71	118.03	2687
24978	128	443.72	140.18	2687
24979	147	106.78	265.40	2687
24980	129	340.42	315.38	2687
24981	134	311.75	329.91	2687
24982	114	402.67	359.94	2687
24983	135	219.07	378.57	2687
24984	126	458.63	417.33	2687
24985	117	423.43	487.58	2687
24986	121	282.17	518.95	2687
24987	127	480.91	116.74	2688
24988	105	445.26	141.78	2688
24989	141	106.76	266.33	2688
24990	109	338.71	313.76	2688
24991	124	311.45	327.94	2688
24992	120	220.01	378.30	2688
24993	113	459.11	419.24	2688
24994	97	422.16	487.92	2688
24995	96	280.33	519.64	2688
24996	133	481.60	116.31	2689
24997	114	445.22	142.02	2689
24998	142	106.70	266.32	2689
24999	118	339.34	313.33	2689
25000	131	310.22	327.48	2689
25001	125	219.74	378.18	2689
25002	115	458.98	419.79	2689
25003	104	422.27	487.88	2689
25004	107	279.80	519.53	2689
25005	131	444.84	142.32	2690
25006	151	107.36	265.92	2690
25007	132	339.84	313.35	2690
25008	139	309.18	326.72	2690
25009	113	400.06	360.22	2690
25010	137	218.95	377.65	2690
25011	128	458.45	419.47	2690
25012	120	422.03	487.82	2690
25013	121	278.95	519.06	2690
25014	129	481.72	116.27	2691
25015	107	443.15	143.17	2691
25016	142	107.50	265.50	2691
25017	120	339.67	313.53	2691
25018	127	308.52	326.33	2691
25019	124	219.01	377.80	2691
25020	114	458.30	418.31	2691
25021	104	423.02	487.03	2691
25022	103	279.48	518.36	2691
25023	130	482.83	115.44	2692
25024	109	444.89	144.05	2692
25025	144	107.79	266.61	2692
25026	116	340.38	315.63	2692
25027	132	307.25	325.89	2692
25028	125	219.57	378.96	2692
25029	117	457.24	419.05	2692
25030	99	423.20	488.27	2692
25031	145	483.64	113.49	2693
25032	154	445.29	142.42	2693
25033	149	106.90	266.69	2693
25034	130	341.42	316.14	2693
25035	141	307.07	326.61	2693
25036	137	219.38	379.15	2693
25037	128	458.30	419.48	2693
25038	118	423.09	490.52	2693
25039	119	280.34	521.96	2693
25040	129	483.61	113.55	2694
25041	111	444.55	144.50	2694
25042	145	107.11	266.82	2694
25043	119	341.11	316.21	2694
25044	131	306.54	326.57	2694
25045	127	219.15	379.40	2694
25046	116	457.04	419.83	2694
25047	104	423	490.09	2694
25048	129	483.72	111.66	2695
25049	109	443.83	143.58	2695
25050	143	106.15	267.38	2695
25051	115	342.78	318.40	2695
25052	133	306.88	325.67	2695
25053	121	219.94	377.89	2695
25054	115	456.19	419.01	2695
25055	92	422.76	491.85	2695
25056	97	281.20	523.12	2695
25057	148	485.14	109.70	2696
25058	132	443.73	143.37	2696
25059	148	105.35	266.95	2696
25060	127	342.20	319.84	2696
25061	140	308.51	325.65	2696
25062	108	397.62	363.03	2696
25063	136	220.35	378.62	2696
25064	128	457.39	418.77	2696
25065	115	423.03	492.40	2696
25066	120	281.84	522.91	2696
25067	138	485.89	109.08	2697
25068	118	444.36	143.58	2697
25069	146	105.09	266.34	2697
25070	116	341.91	320.91	2697
25071	133	308.87	325.49	2697
25072	97	397.10	362.69	2697
25073	125	219.96	379.72	2697
25074	118	457.08	418.44	2697
25075	108	424.19	491.95	2697
25076	106	282.50	522.85	2697
25077	129	486.43	108.77	2698
25078	111	443.93	144.64	2698
25079	142	104.87	266.44	2698
25080	111	341.53	321.26	2698
25081	125	309.94	325.72	2698
25082	126	220.60	378.20	2698
25083	111	457.55	418.53	2698
25084	97	423.96	491.52	2698
25085	90	282.44	523.30	2698
25086	149	487.01	106.46	2699
25087	128	441.56	144.87	2699
25088	150	106	265.91	2699
25089	127	340.93	320.59	2699
25090	137	309.69	324.62	2699
25091	108	397.18	364.84	2699
25092	133	221.24	379.34	2699
25093	126	456.87	416.30	2699
25094	121	425.38	490.78	2699
25095	119	282.39	520.33	2699
25096	138	486.91	105.57	2700
25097	119	441.23	144.99	2700
25098	144	106.57	265.38	2700
25099	119	340.15	320.16	2700
25100	132	309.55	323.88	2700
25101	124	221.06	380.85	2700
25102	116	456.52	416.59	2700
25103	104	424.79	492.04	2700
25104	110	282.56	520.01	2700
25105	104	439.97	146.25	2701
25106	143	107.16	266.05	2701
25107	112	339.65	320.44	2701
25108	128	309.70	325.52	2701
25109	118	219.92	380.20	2701
25110	109	456.50	415.80	2701
25111	96	425.67	490.89	2701
25112	97	282.44	519.46	2701
25113	166	486.83	103.94	2702
25114	120	440.94	144.96	2702
25115	152	107.95	266.92	2702
25116	127	338.13	320.82	2702
25117	135	310.46	325.25	2702
25118	103	398.93	365.66	2702
25119	134	220.46	380.25	2702
25120	123	456.77	415.86	2702
25121	119	425.76	491.04	2702
25122	116	283	519.64	2702
25123	142	486.63	104.42	2703
25124	118	441.34	145	2703
25125	146	108.43	265.51	2703
25126	121	337.68	319.26	2703
25127	136	310.49	322.61	2703
25128	100	400.41	365.40	2703
25129	127	221.16	380.92	2703
25130	120	456.03	415.68	2703
25131	110	425.12	492.19	2703
25132	111	283.10	519.99	2703
25133	131	487.00	104.52	2704
25134	105	441.95	144.97	2704
25135	141	108.05	265.52	2704
25136	111	337.42	318.64	2704
25137	127	309.97	322.64	2704
25138	71	401.11	365.12	2704
25139	123	221.10	380.58	2704
25140	114	455.53	415.68	2704
25141	96	282.77	519.93	2704
25142	150	486.77	104.19	2705
25143	127	441.36	145.98	2705
25144	149	108.37	265.39	2705
25145	128	337.94	318.59	2705
25146	137	310.88	322.27	2705
25147	112	400.60	365.09	2705
25148	135	221.83	380.54	2705
25149	126	456.25	415.16	2705
25150	114	424.97	492.48	2705
25151	118	282.86	520.97	2705
25152	139	484.29	103.96	2706
25153	120	442.79	145.96	2706
25154	145	109.62	263.46	2706
25155	125	339.06	317.76	2706
25156	135	310.10	320.92	2706
25157	131	222.94	379.81	2706
25158	123	456.91	415.74	2706
25159	109	424.19	494.20	2706
25160	116	284.64	521.38	2706
25161	130	484.73	103.42	2707
25162	100	443.52	145.42	2707
25163	142	108.73	263.50	2707
25164	114	338.66	317.60	2707
25165	125	310.47	321.03	2707
25166	119	223.00	379.75	2707
25167	107	456.79	416.71	2707
25168	91	424.04	494.94	2707
25169	94	284.19	522.21	2707
25170	127	444.54	145.26	2708
25171	149	108.48	263.96	2708
25172	126	338.75	317.87	2708
25173	137	310.62	321.54	2708
25174	104	400.89	366.38	2708
25175	131	222.87	379.38	2708
25176	124	456.07	416.49	2708
25177	112	423.81	495.93	2708
25178	119	284.62	521.76	2708
25179	138	483.80	106.80	2709
25180	121	443.88	146.10	2709
25181	148	109.72	264.13	2709
25182	126	338.56	317.45	2709
25183	138	311.07	321.09	2709
25184	109	401.84	366.18	2709
25185	130	223.17	379.56	2709
25186	125	455.69	415.65	2709
25187	113	284.81	522.36	2709
25188	126	483.18	105.08	2710
25189	100	443.69	147.23	2710
25190	136	109.24	263.10	2710
25191	109	338.02	316.25	2710
25192	130	311.48	320.42	2710
25193	110	456.30	416.31	2710
25194	94	421.83	495.79	2710
25195	143	482.60	104.04	2711
25196	121	443.50	147.12	2711
25197	150	109.88	262.97	2711
25198	123	338.69	315.83	2711
25199	136	311.46	320.44	2711
25200	103	401.85	367.59	2711
25201	128	224.55	378.95	2711
25202	120	456.88	416.16	2711
25203	110	421.89	496.56	2711
25204	111	283.91	524.19	2711
25205	143	482.26	103.70	2712
25206	139	444.66	147.11	2712
25207	148	110.59	262.75	2712
25208	126	338.08	316.17	2712
25209	137	311.26	320.42	2712
25210	111	401.14	367.23	2712
25211	137	224.08	378.39	2712
25212	123	457.07	416.15	2712
25213	114	421.14	495.97	2712
25214	117	284.09	523.94	2712
25215	126	481.64	102.03	2713
25216	102	442.43	147.95	2713
25217	136	110.57	262.11	2713
25218	107	339.61	316.19	2713
25219	126	310.84	318.89	2713
25220	119	224.85	378.63	2713
25221	111	455.79	414.36	2713
25222	142	481.31	101.16	2714
25223	120	442.72	147.88	2714
25224	147	109.76	261.06	2714
25225	124	339.83	316.19	2714
25226	135	310.31	317.78	2714
25227	131	225.61	378.44	2714
25228	123	456.19	414.58	2714
25229	110	421.07	496.19	2714
25230	104	283.56	526.14	2714
25231	149	481.82	100.41	2715
25232	131	443.30	147.97	2715
25233	153	109.68	260.96	2715
25234	127	340.48	316.86	2715
25235	141	310.13	317.68	2715
25236	115	400.62	367.77	2715
25237	134	225.42	378.54	2715
25238	125	454.96	415.60	2715
25239	119	420.92	496.11	2715
25240	118	283.13	525.71	2715
25241	105	442.61	148.25	2716
25242	135	109.40	260.98	2716
25243	113	339.18	316.56	2716
25244	125	309.44	318.56	2716
25245	87	401.99	367.07	2716
25246	120	226.62	377.61	2716
25247	108	455.46	415.91	2716
25248	91	421.55	496.46	2716
25249	139	480.03	100.81	2717
25250	116	441.91	148.91	2717
25251	144	109.15	258.53	2717
25252	119	339.68	315.85	2717
25253	133	307.92	318.40	2717
25254	100	402.78	367.67	2717
25255	125	226.66	377.15	2717
25256	119	455.22	416.31	2717
25257	103	422.26	497.53	2717
25258	102	283.74	525.77	2717
25259	147	480.58	100.70	2718
25260	128	442.03	147.99	2718
25261	149	109.19	257.65	2718
25262	131	340.90	316.32	2718
25263	138	307.26	318.36	2718
25264	112	403.32	367.82	2718
25265	133	227.09	377.16	2718
25266	126	455.25	417.07	2718
25267	117	423.20	497.56	2718
25268	118	284.97	526.31	2718
25269	108	441.17	149.19	2719
25270	141	109.45	257.42	2719
25271	114	339.04	315.60	2719
25272	131	307.65	319.10	2719
25273	124	226.61	376.90	2719
25274	116	455.20	416.03	2719
25275	95	422.84	497.86	2719
25276	100	283.92	525.70	2719
25277	136	478.79	101.85	2720
25278	113	442.44	149.11	2720
25279	141	110.54	255.21	2720
25280	118	340.17	317.32	2720
25281	129	308.63	319.28	2720
25282	126	228.19	377.62	2720
25283	114	455.12	417.89	2720
25284	96	423.73	497.56	2720
25285	100	285.37	526.93	2720
25286	142	478.16	104.19	2721
25287	129	442.25	148.26	2721
25288	150	110.75	255.81	2721
25289	126	340.24	317.87	2721
25290	136	310.02	319.46	2721
25291	112	402.96	368.53	2721
25292	136	228.04	378.21	2721
25293	130	455.45	418.07	2721
25294	117	423.83	496.73	2721
25295	118	286.24	528.49	2721
25296	131	478.00	104.33	2722
25297	114	442.82	148.34	2722
25298	140	110.64	256.14	2722
25299	113	340.55	318.70	2722
25300	133	310.07	319.64	2722
25301	96	403.05	369.02	2722
25302	125	227.68	377.83	2722
25303	113	454.68	418.10	2722
25304	98	423.67	496.41	2722
25305	130	477.22	104.68	2723
25306	116	443.48	147.93	2723
25307	141	112.00	255.58	2723
25308	132	310.33	318.89	2723
25309	116	339.96	319.28	2723
25310	126	227.44	377.56	2723
25311	115	454.47	416.84	2723
25312	94	425.79	495.67	2723
25313	103	286.14	529.97	2723
25314	148	477.70	106.20	2724
25315	132	442.81	147.94	2724
25316	147	112.45	256.42	2724
25317	137	312.45	318.56	2724
25318	125	339.31	320.02	2724
25319	113	401.61	370.04	2724
25320	137	227.46	377.50	2724
25321	126	454.85	417.90	2724
25322	118	424.81	497.09	2724
25323	119	287.76	530.51	2724
25324	131	477.23	106.33	2725
25325	116	443.22	147.33	2725
25326	142	111.06	255.74	2725
25327	133	312.15	319.38	2725
25328	118	339.31	320.13	2725
25329	124	227.10	376.66	2725
25330	117	455.13	417.95	2725
25331	99	425.60	497.68	2725
25332	105	287.35	531.67	2725
25333	127	477.91	106.61	2726
25334	107	443.26	147.55	2726
25335	137	111.88	256.11	2726
25336	129	312.31	319.52	2726
25337	112	339.58	320.29	2726
25338	91	401.50	369.04	2726
25339	125	226.49	376.25	2726
25340	114	455.23	418.06	2726
25341	100	423.96	495.66	2726
25342	91	287.65	530.68	2726
25343	143	476.24	105.87	2727
25344	128	444.07	147.17	2727
25345	146	110.78	256.23	2727
25346	139	310.71	318.90	2727
25347	124	341.20	319.29	2727
25348	112	401.58	368.88	2727
25349	136	227.61	376.43	2727
25350	129	455.97	419.58	2727
25351	114	423.14	496.07	2727
25352	113	286.31	529.75	2727
25353	136	476.40	104.88	2728
25354	116	443.93	146.94	2728
25355	146	109.98	255.82	2728
25356	132	309.86	318.54	2728
25357	116	340.97	319.84	2728
25358	98	400.81	369.55	2728
25359	126	227.67	376.27	2728
25360	120	456.23	419.83	2728
25361	98	424.44	496.70	2728
25362	108	285.46	529.94	2728
25363	128	476.26	104.85	2729
25364	107	443.67	146.50	2729
25365	142	109.88	254.94	2729
25366	126	308.93	318.22	2729
25367	110	340.94	319.75	2729
25368	89	401.50	369.52	2729
25369	121	227.30	375.16	2729
25370	113	457.02	419.33	2729
25371	100	285.81	528.94	2729
25372	140	476.14	104.45	2730
25373	126	443.52	146.57	2730
25374	148	110.09	255.57	2730
25375	138	309.75	317.67	2730
25376	129	341.26	320.14	2730
25377	115	402.09	369.78	2730
25378	134	226.92	375.92	2730
25379	124	456.11	419.08	2730
25380	121	424.66	496.76	2730
25381	118	286.60	528.53	2730
25382	135	476.32	104.09	2731
25383	117	444.91	144.74	2731
25384	144	109.01	254.03	2731
25385	131	310.48	316.17	2731
25386	118	342.08	320.50	2731
25387	103	400.30	369.86	2731
25388	129	227.66	375.93	2731
25389	117	456.69	419.13	2731
25390	105	425.39	496.98	2731
25391	108	285.51	528.32	2731
25392	129	477.28	103.92	2732
25393	102	445.86	144.58	2732
25394	135	109.46	252.78	2732
25395	127	310.52	315.75	2732
25396	121	227.59	375.79	2732
25397	109	456.77	419.70	2732
25398	142	477.10	103.28	2733
25399	130	446.30	143.72	2733
25400	147	108.66	253.55	2733
25401	136	310.94	315.84	2733
25402	108	399.10	370	2733
25403	134	227.37	375.81	2733
25404	126	456.19	419.51	2733
25405	116	425.22	495.81	2733
25406	120	285.31	528.52	2733
25407	136	477.56	104.80	2734
25408	117	447.53	144.26	2734
25409	143	110.65	252.44	2734
25410	134	309.85	315.76	2734
25411	123	342.07	320.44	2734
25412	103	397.59	369.03	2734
25413	130	227.71	377.17	2734
25414	119	456.37	419.27	2734
25415	112	425.84	495.96	2734
25416	113	285.76	529.86	2734
25417	129	478.25	104.57	2735
25418	105	448.12	144.40	2735
25419	138	109.84	252.09	2735
25420	128	310.07	315.16	2735
25421	112	342.54	320.37	2735
25422	119	227.23	377.56	2735
25423	111	456.44	419.71	2735
25424	87	426.02	496.07	2735
25425	142	478.46	103.71	2736
25426	128	448.38	144.78	2736
25427	147	109.55	251.50	2736
25428	136	309.79	314.36	2736
25429	127	343.30	320.74	2736
25430	110	398.39	368.35	2736
25431	133	226.67	377.94	2736
25432	123	456.08	420.71	2736
25433	118	426.91	495.74	2736
25434	116	285.24	529.93	2736
25435	144	478.17	103.60	2737
25436	119	447.97	144.22	2737
25437	145	109.78	252.40	2737
25438	132	310.23	314.95	2737
25439	127	342.50	319.94	2737
25440	104	398.38	369.36	2737
25441	130	226.57	377.36	2737
25442	121	456.23	420.80	2737
25443	112	426.56	494.66	2737
25444	118	285.24	529.06	2737
25445	126	478.67	104.86	2738
25446	100	448.07	143.59	2738
25447	138	110.92	252.78	2738
25448	125	309.50	314.02	2738
25449	108	342.73	318.55	2738
25450	112	456.97	419.44	2738
25451	87	285.26	530.86	2738
25452	140	479.49	104.46	2739
25453	122	447.76	141.93	2739
25454	146	110.93	253.64	2739
25455	135	308.93	313.28	2739
25456	125	343.05	318.07	2739
25457	107	398.84	367.90	2739
25458	131	226.71	376.06	2739
25459	125	457.03	420.14	2739
25460	111	427.16	496.76	2739
25461	114	286.25	531.04	2739
25462	127	447.31	141.72	2740
25463	148	110.94	253.49	2740
25464	136	308.24	312.88	2740
25465	130	342.73	318.62	2740
25466	109	399.00	367.99	2740
25467	133	226.74	376.33	2740
25468	124	457.98	420.77	2740
25469	117	427.75	496.24	2740
25470	113	286.13	531.68	2740
25471	137	479.92	103.60	2741
25472	102	445.75	141.33	2741
25473	137	113.04	253.65	2741
25474	130	307.03	311.03	2741
25475	108	342.27	317.89	2741
25476	117	226.98	374.09	2741
25477	107	456.11	420.41	2741
25478	89	426.94	495.46	2741
25479	135	479.43	105.06	2742
25480	143	112.37	254.34	2742
25481	133	305.64	309.64	2742
25482	122	342.25	317.41	2742
25483	131	226.29	374.72	2742
25484	122	456.41	420	2742
25485	113	425.91	494.47	2742
25486	110	287.25	532.60	2742
25487	147	479.26	105.19	2743
25488	128	446.02	140.80	2743
25489	150	112.23	254.96	2743
25490	140	304.99	308.78	2743
25491	128	342.05	317.63	2743
25492	108	395.71	369.01	2743
25493	133	225.39	375.19	2743
25494	127	456.78	420.25	2743
25495	117	425.64	494.07	2743
25496	118	287.44	532.06	2743
25497	131	478.51	105.83	2744
25498	101	446.34	140.77	2744
25499	135	111.51	254.88	2744
25500	127	304.30	309.06	2744
25501	116	341.17	317.34	2744
25502	121	226.31	375.02	2744
25503	112	457.04	419.19	2744
25504	91	425.07	494.15	2744
25505	138	478.20	107.18	2745
25506	114	445.57	139.25	2745
25507	142	112.87	255.89	2745
25508	128	304.62	307.22	2745
25509	126	342.83	317.57	2745
25510	98	393.44	368	2745
25511	125	225.70	376.05	2745
25512	118	457.11	419.96	2745
25513	110	424.34	492.75	2745
25514	110	287.91	531.14	2745
25515	142	477.61	106.92	2746
25516	130	445.32	139.02	2746
25517	149	113.46	256.11	2746
25518	137	304.93	307.41	2746
25519	128	343.77	317.31	2746
25520	110	393.38	368.83	2746
25521	136	226.51	376.41	2746
25522	125	457.68	420.88	2746
25523	118	424.28	492.62	2746
25524	118	287.74	531.93	2746
25525	136	477.48	105.90	2747
25526	107	445.05	139.76	2747
25527	136	112.76	256.33	2747
25528	129	304.32	307.02	2747
25529	115	343.33	316.80	2747
25530	120	226.92	376.60	2747
25531	112	457.60	420.74	2747
25532	134	475.79	106.84	2748
25533	105	444.11	140.28	2748
25534	142	115.06	256.02	2748
25535	128	305.27	308.27	2748
25536	120	342.82	317.46	2748
25537	125	228.49	376.00	2748
25538	117	458.18	419.88	2748
25539	105	424.47	491.93	2748
25540	106	286.75	531.24	2748
25541	143	475.15	106.63	2749
25542	124	443.94	138.94	2749
25543	147	115.04	255.51	2749
25544	137	305.94	307.94	2749
